PassengerId,Survived
1213,0.25008190146289805
1214,0.4832728166179627
1215,0.6774800520271087
1216,0.6271763251834516
1217,0.2642208822252297
1218,0.6109442956070017
1219,0.5648854537532564
1220,0.455622033732208
1221,0.5295016367595936
1222,0.29291370836796365
1223,0.6271763251834516
1224,0.21889529322048634
1225,0.29399022935862335
1226,0.23645637637420935
1227,0.7012508923035989
1228,0.4282421645264589
1229,0.16570299048352785
1230,0.49252100433791857
1231,0.21889529322048634
1232,0.5570480662056675
1233,0.20468207624025966
1234,0.21889529322048634
1235,0.4543345303518607
1236,0.21889529322048634
1237,0.3175538850194216
1238,0.4832728166179627
1239,0.17088373265993634
1240,0.5017743134042939
1241,0.43732853652259346
1242,0.5739606556684691
1243,0.49252100433791857
1244,0.5570480662056675
1245,0.28530641522230243
1246,0.455349084118705
1247,0.5282079321382329
1248,0.44517437525075626
1249,0.21889529322048634
1250,0.21889529322048634
1251,0.21699699707057285
1252,0.3297065014686361
1253,0.5017743134042939
1254,0.43732853652259346
1255,0.23645637637420935
1256,0.7385294072686053
1257,0.21889529322048634
1258,0.21889529322048634
1259,0.2714795196073946
1260,0.5739606556684691
1261,0.455622033732208
1262,0.5295016367595936
1263,0.6934389140845918
1264,0.5374216813984923
1265,0.32449012612729267
1266,0.4912233197660835
1267,0.5739606556684691
1268,0.2714795196073946
1269,0.5295016367595936
1270,0.4819763565723076
1271,0.41147634723017484
1272,0.21889529322048634
1273,0.24320438816040593
1274,0.21889529322048634
1275,0.29399022935862335
1276,0.44921117159118623
1277,0.5017743134042939
1278,0.2570878336743117
1279,0.22892095278200925
1280,0.2788619890344916
1281,0.4025428353259152
1282,0.7525707063886058
1283,0.518974924252476
1284,0.34209106343711715
1285,0.3006385148049022
1286,0.22335212183862194
1287,0.7854051020292647
1288,0.2570878336743117
1289,0.5466099434311403
1290,0.2714795196073946
1291,0.2107736232829257
1292,0.7012508923035989
1293,0.3749310827125225
1294,0.7593986750859789
1295,0.7915779223598753
1296,0.591956688204541
1297,0.5387121851157848
1298,0.5110264072283472
1299,0.5282079321382329
1300,0.21889529322048634
1301,0.4295139286364435
1302,0.21889529322048634
1303,0.6443174982212098
1304,0.22983873430720003
1305,0.21889529322048634
1306,0.6271763251834516
1307,0.16827745860440252
1308,0.21889529322048634
1309,0.21889529322048634
