Id,SalePrice
1570,145038.61586922524
1571,110363.69262412633
1572,139672.69017494866
1573,252945.06095777612
1574,117517.94001203589
1575,242793.65476264033
1576,245725.289499277
1577,198200.37108992922
1578,146543.47007604665
1579,133003.86319239903
1580,208057.31738265484
1581,141977.2187696551
1582,121934.15809376305
1583,306665.7221653694
1584,227885.0525432918
1585,155211.99398298375
1586,45498.50582276401
1587,96067.21182475169
1588,147704.66219341801
1589,98731.12418642873
1590,134681.05016199383
1591,64714.52931620134
1592,133880.67275552847
1593,136067.29288590443
1594,124225.3980324457
1595,113337.89970090124
1596,220614.90325242907
1597,173164.5395134522
1598,203245.84125836237
1599,197632.74697685541
1600,184512.4232534808
1601,25275.99092530203
1602,121195.86697390978
1603,55355.87887987192
1604,257259.2606644197
1605,260467.37636883228
1606,175054.13798093772
1607,172507.46893054852
1608,221610.98677304524
1609,195966.13530736926
1610,152010.59411965334
1611,157335.43727286533
1612,164721.54806178552
1613,170588.5238262117
1614,128476.34266866534
1615,60997.95065556676
1616,40564.634610374225
1617,63462.89606947382
1618,110132.92994752573
1619,148691.92205178924
1620,175603.66701647243
1621,132195.86242734548
1622,129150.21490885108
1623,264367.9909452298
1624,210380.98863755047
1625,118499.00213696942
1626,194934.43382922647
1627,193070.12320573645
1628,279580.4065339306
1629,193397.3698842774
1630,324541.9094910712
1631,215753.56708218082
1632,234937.82630135602
1633,186358.01895756967
1634,195118.5557803688
1635,186494.06800714176
1636,164159.43703698547
1637,197479.4991223227
1638,220465.29493380146
1639,204400.08695018984
1640,270246.08480917494
1641,200807.95285933273
1642,227235.86380520154
1643,228355.00547495688
1644,233130.98536973604
1645,234748.80770769756
1646,177497.83246479993
1647,172804.58579627395
1648,133268.28714460478
1649,134879.46245193988
1650,114033.55154028669
1651,108365.69182711485
1652,122911.63074308651
1653,122762.25834081572
1654,151004.07175438543
1655,150022.34030609805
1656,140808.96885540168
1657,154334.1075084104
1658,143869.15938482428
1659,134258.65784364002
1660,142970.73872377112
1661,376443.4287417938
1662,327749.4583197282
1663,325840.5568861942
1664,422989.9831651197
1665,285953.3922873374
1666,290763.202985872
1667,307421.1646461873
1668,306370.092090602
1669,290134.23520092753
1670,307916.3502115481
1671,267480.42385889025
1672,384610.4105077348
1673,284812.1007557953
1674,255738.0371716278
1675,191539.49571900576
1676,199028.96396391623
1677,217687.55433450354
1678,400863.4465863695
1679,324942.7533960563
1680,287574.131802265
1681,250222.60398975987
1682,287661.05802428996
1683,197167.89944621216
1684,200316.93114617554
1685,177738.94933507725
1686,177626.9174725336
1687,178412.82760043157
1688,209718.55321538768
1689,206719.69063327223
1690,213413.0918552663
1691,200958.9638543289
1692,258118.79217600514
1693,179419.6588571907
1694,192376.27337412973
1695,180520.8918173266
1696,274851.0780832455
1697,184832.11340882204
1698,323042.8005113308
1699,302494.0508372334
1700,253119.15520257823
1701,280778.12009182916
1702,255390.4279237552
1703,258259.99365325196
1704,279532.32237917016
1705,240151.85405420623
1706,373925.52482062386
1707,196435.47634973767
1708,205294.6624380657
1709,264207.7404751286
1710,234390.8193459778
1711,266014.77792858187
1712,261593.97607370716
1713,262327.4614441697
1714,223253.31880331546
1715,204293.3625073805
1716,183554.12439540698
1717,188949.11561858578
1718,128434.53834704164
1719,212951.9692024914
1720,245687.27973896608
1721,179945.00524597493
1722,116034.08005770942
1723,161908.7046350941
1724,223601.71479360847
1725,237941.989416385
1726,185217.84905836376
1727,152685.61332004674
1728,192875.0655129095
1729,169127.34705165628
1730,166647.66924271843
1731,115175.2489422792
1732,118229.41265404545
1733,108393.230770691
1734,111024.73682731128
1735,128761.07897769235
1736,103822.62613895227
1737,325437.73909569153
1738,243772.22746063367
1739,273994.98557045887
1740,197899.47427815123
1741,189024.45694705885
1742,176853.31074084569
1743,181291.20392125234
1744,299730.60399086395
1745,221220.9371141367
1746,223134.4253358477
1747,226389.56463496684
1748,228945.04678523837
1749,158665.2429624176
1750,153206.03170444135
1751,254806.2326967846
1752,112527.6824059856
1753,153319.00304732396
1754,230683.826771666
1755,171727.34476298484
1756,131851.24734351452
1757,98716.75453081977
1758,149347.72458686418
1759,179548.06521985278
1760,168062.01888365782
1761,161550.88407227065
1762,170233.41762771102
1763,170769.7598410942
1764,109422.98890649731
1765,198757.87021439354
1766,203700.9994198323
1767,249192.83092954027
1768,143766.2444390852
1769,182385.93600837624
1770,158247.6046096768
1771,115760.88271518837
1772,128126.5323760758
1773,110246.14902991796
1774,152864.34995562554
1775,143596.3897697017
1776,130900.6134884329
1777,98177.73261232272
1778,141717.93110798363
1779,118597.54649352975
1780,190369.01481920778
1781,117852.24277200777
1782,49902.0410622239
1783,130262.50470205903
1784,87585.64777567767
1785,110820.72468193917
1786,140722.08118951408
1787,171345.46576900285
1788,12442.066560817591
1789,98243.01919243386
1790,40849.381507824815
1791,208483.67337311868
1792,172164.1094913864
1793,152678.70613723778
1794,178541.61613710056
1795,129889.39165309904
1796,130481.81395220332
1797,137713.40989156713
1798,104385.20912212174
1799,103645.5353667789
1800,104776.22456260718
1801,100684.67146699684
1802,153932.64516188757
1803,169426.827418053
1804,133664.44157331105
1805,145946.79571821395
1806,136073.69272836222
1807,171188.52921514487
1808,118115.07396603114
1809,116803.69446427951
1810,141094.13768780994
1811,59199.60092638031
1812,97314.59083879384
1813,115979.93759529357
1814,76645.27961547946
1815,16037.431953748863
1816,93160.56590185355
1817,97575.19637812435
1818,156213.23586774262
1819,122709.71060757147
1820,42192.68786147627
1821,112336.43703234772
1822,155296.40470769623
1823,17207.844330722408
1824,133885.8161932418
1825,136355.45252423728
1826,96250.02935386746
1827,98314.24438869552
1828,134332.50855043525
1829,152639.2124798458
1830,158463.2393819915
1831,183112.26231206482
1832,108743.02543278452
1833,155955.48186164995
1834,125222.32390147838
1835,122564.39513908507
1836,125665.89074290305
1837,88633.356082034
1838,114241.62385960616
1839,83237.22246729949
1840,147642.192597744
1841,134651.2817006986
1842,78161.0281767507
1843,123927.38092011929
1844,126838.13459999784
1845,131607.77473915432
1846,147105.64442613506
1847,163099.19388321944
1848,944.6680876227911
1849,121766.96205674548
1850,118349.36430711107
1851,147219.28695256117
1852,123243.31419394625
1853,123429.26077136159
1854,182408.38442775625
1855,154293.5629562465
1856,238714.66446611815
1857,130602.79407181445
1858,128941.60092658777
1859,114869.16820200294
1860,155329.8222587164
1861,113782.38666898891
1862,281152.98963256454
1863,279475.90587483434
1864,279490.66955368494
1865,315399.8072480112
1866,310540.1359693149
1867,235169.37989030284
1868,289130.8690829968
1869,224243.56769069837
1870,245417.08597565995
1871,243183.62840497674
1872,173552.25729738845
1873,229313.22147900745
1874,144167.36115145375
1875,210378.6597891759
1876,209737.91468180524
1877,223384.31296536297
1878,216869.44250085828
1879,111143.78977210837
1880,145232.77751321153
1881,240537.0932552262
1882,252572.5664371992
1883,193900.5312824151
1884,208670.72625673882
1885,258603.15967459948
1886,278125.30140100716
1887,235145.34131820238
1888,283844.41451833857
1889,168144.74918486312
1890,112943.96104755433
1891,142798.37859769043
1892,71025.14206792292
1893,135778.67933619436
1894,102383.254487144
1895,159379.62276675104
1896,118309.37609627511
1897,112019.8238065177
1898,117709.25018088327
1899,142765.64173877303
1900,148333.76493539842
1901,165698.09569630347
1902,142722.45801145647
1903,214145.31010531628
1904,130583.67929522431
1905,191912.88680575992
1906,158281.08238215785
1907,207922.25865791965
1908,128811.46689792996
1909,149876.40598146868
1910,133883.76296972105
1911,215523.31467597344
1912,289147.4449606358
1913,165968.72265715193
1914,48481.1203640764
1915,255344.71794584853
1916,25298.302819162083
1917,258280.03916023386
1918,146971.07623270358
1919,188993.81796032627
1920,178285.9287612363
1921,334216.0148987022
1922,294412.0276308397
1923,226827.74994357902
1924,227997.78550180647
1925,227746.18506521214
1926,335163.18718837335
1927,128233.72001096926
1928,164845.14769304678
1929,111533.71175705729
1930,135163.82561892684
1931,138912.56782286096
1932,136927.7135647593
1933,155188.70055760856
1934,186255.1628557191
1935,182376.63911742566
1936,187382.36046605057
1937,188219.55753146333
1938,176922.61312653392
1939,241272.93284510393
1940,193336.0454282252
1941,182167.41413213836
1942,199169.7217146069
1943,204689.35814710535
1944,277081.1060104455
1945,327584.139403256
1946,161922.75483912963
1947,273606.43968744937
1948,174948.46594122367
1949,253595.788966573
1950,211036.55387936175
1951,274948.82652364427
1952,236430.68083063574
1953,197068.3338088525
1954,222538.12000353928
1955,130800.60489155736
1956,308969.731589696
1957,178083.34080286406
1958,303381.5978284314
1959,131617.44424744335
1960,93647.58188991074
1961,113011.47323164588
1962,114947.87635371473
1963,127819.46127419488
1964,107498.92240197689
1965,134552.66622472752
1966,150339.55421697965
1967,272675.3294643689
1968,344738.4501403837
1969,334153.1027948848
1970,346447.42378615716
1971,387983.5966898956
1972,331923.61327594577
1973,264598.3603953362
1974,292032.03551629477
1975,420659.9643511971
1976,292656.82848661614
1977,342580.9675939303
1978,302065.71365892806
1979,298461.3840452336
1980,191770.0090865303
1981,307033.66036280023
1982,228856.19029832623
1983,212123.36624048735
1984,184526.1594443185
1985,237627.06638492682
1986,237045.0383136339
1987,197568.11649454958
1988,181994.44873091567
1989,207321.23794002357
1990,226646.71817239086
1991,222638.96038288707
1992,245914.1998125521
1993,185029.2428766546
1994,244342.0915354948
1995,198286.58577405443
1996,291815.6020220347
1997,285074.76321004645
1998,304445.272049199
1999,262948.15263851883
2000,299423.5028604291
2001,263926.7567313503
2002,251699.0644642931
2003,258906.539837439
2004,277203.9397529514
2005,226738.7123273226
2006,215937.14480084358
2007,260218.39760688567
2008,224443.8109920506
2009,195190.85164701162
2010,211516.70974800587
2011,153793.4797339054
2012,182037.05671732023
2013,172298.35344273166
2014,192243.51905928215
2015,202988.75641993518
2016,193185.0102170232
2017,205233.24364283765
2018,110695.75439683266
2019,130195.93633095606
2020,79992.68545089487
2021,92204.30763202568
2022,193168.1969149505
2023,132734.33556223602
2024,274471.2919858004
2025,338169.1886555691
2026,182048.01599832566
2027,151003.86396440945
2028,168220.54817020881
2029,170124.0948754825
2030,262846.82515102986
2031,247348.20756123462
2032,235856.80619340288
2033,258098.60592936506
2034,175551.21530340274
2035,239133.80453163353
2036,225781.83589511635
2037,228750.64775944842
2038,293213.52494701685
2039,210058.9345698286
2040,342253.1864117194
2041,267839.2934035667
2042,212251.8343151858
2043,172422.0937253408
2044,190968.99176833092
2045,211068.73414480747
2046,132286.07119527634
2047,131981.6596102087
2048,135928.06319661357
2049,126587.04693639546
2050,180024.39929513598
2051,110058.84146556898
2052,130145.10408392234
2053,143698.05393301614
2054,67017.43503679323
2055,158040.01260261273
2056,145857.48819231556
2057,103301.8502870308
2058,216121.8326027134
2059,136171.33434468124
2060,192629.67050042062
2061,198726.59163328298
2062,115722.20020612597
2063,105893.47070154676
2064,125430.91637739574
2065,116623.6318283371
2066,186332.80233781377
2067,120115.15059431607
2068,131455.7849205978
2069,71343.77028796647
2070,98066.13774079236
2071,76583.5844362214
2072,146203.11679614463
2073,134336.82057715475
2074,185899.09246599267
2075,152318.86684965377
2076,122826.57738428598
2077,128595.43966684549
2078,107728.6564644106
2079,143507.59062643035
2080,125671.50378940778
2081,117095.5240073601
2082,104779.85965246696
2083,136556.12042859208
2084,96913.10980830726
2085,107507.50929940084
2086,156962.3324754996
2087,130026.67071908189
2088,103128.96312057308
2089,64607.86760811985
2090,119393.31794122781
2091,73319.24567592249
2092,148022.29207502177
2093,131834.07325072458
2094,135638.19690471154
2095,128525.88817054883
2096,79968.73848415946
2097,87010.55275245511
2098,140114.62833001406
2099,14440.866038927925
2100,46265.98833086679
2101,103830.44175335497
2102,148576.06572173873
2103,94622.87588303082
2104,137975.29744536092
2105,123470.9918107345
2106,22942.403965785517
2107,214436.9814711189
2108,124691.46278278774
2109,101419.67643111094
2110,131649.98094464617
2111,173151.70064638613
2112,129502.47173391061
2113,114810.60630051221
2114,119525.36577208305
2115,156601.41249629983
2116,115775.77142154833
2117,153037.0099686588
2118,128967.954536036
2119,108575.30227584031
2120,113966.16146674531
2121,80406.18424611597
2122,96405.49995317461
2123,99180.74779981619
2124,184221.83970227733
2125,134623.4096755603
2126,148325.0602543227
2127,164380.3309069035
2128,135307.06810227444
2129,113386.70825730555
2130,130398.05816608167
2131,162773.82752037037
2132,128136.31886535755
2133,141271.38811672584
2134,134915.51899320784
2135,117870.60273001704
2136,22071.715694312123
2137,107348.29935534473
2138,135619.72204052063
2139,155348.50353313342
2140,139002.2741107837
2141,154135.98471422738
2142,120611.08121455798
2143,135619.07140271633
2144,94143.73347299395
2145,136521.59703222883
2146,184856.44329587126
2147,149927.1776207214
2148,157074.30530803918
2149,128882.92021860939
2150,229208.845047207
2151,134380.37987833133
2152,167543.57919454144
2153,189787.99683116341
2154,96549.14277227351
2155,152966.19655902253
2156,268295.3155241817
2157,248943.14928623885
2158,231965.9094392526
2159,218533.39449896212
2160,185088.27016796975
2161,253982.2575928966
2162,365409.1347997383
2163,316538.9655120828
2164,247162.71019689357
2165,206513.2725735981
2166,152855.69659592526
2167,222268.0297923234
2168,198831.8167029998
2169,198603.10949999574
2170,217413.97594491314
2171,158680.8185059632
2172,133285.42215842463
2173,193094.37197488092
2174,241051.0261034222
2175,293974.64273978595
2176,286598.2507614406
2177,238572.9163235679
2178,230143.351664354
2179,152670.76950382988
2180,242612.76870885343
2181,199029.79667120977
2182,227655.68797138068
2183,193411.92523806298
2184,129396.24124590575
2185,123566.55887445027
2186,167555.50981699012
2187,159644.14203271677
2188,162087.37015542376
2189,282569.4159237741
2190,58300.01528827299
2191,59926.87612471834
2192,48809.760089574964
2193,101165.53738563939
2194,97445.2147857846
2195,91637.07376430661
2196,76851.76968363102
2197,96595.10818859015
2198,181207.36491384718
2199,188790.60005384462
2200,156938.1753278646
2201,146483.09024060157
2202,204316.81676074318
2203,125620.90130433661
2204,149257.86517470644
2205,104089.66436071636
2206,148318.2801473568
2207,199539.9775032279
2208,254605.0746596259
2209,196424.47689224468
2210,131038.06364911806
2211,134839.32741826482
2212,119648.9512518578
2213,90496.77757811372
2214,134032.33957605634
2215,95768.6609002914
2216,147448.37201911898
2217,15921.20095148834
2218,74304.61546990916
2219,72675.92669229337
2220,45714.311097761034
2221,255892.34654564867
2222,241568.28063009647
2223,289589.3301760972
2224,229541.901928323
2225,121865.6969351907
2226,189757.24854943145
2227,223216.9768953241
2228,269703.08427836245
2229,238155.80732186176
2230,143811.43707738898
2231,205017.63208727437
2232,202714.81019256116
2233,188530.6431629347
2234,253084.22018775917
2235,215490.01395147727
2236,262258.16680855036
2237,307553.1959458658
2238,240497.09296830968
2239,121004.87750399194
2240,167400.3745459508
2241,131767.16068079544
2242,111903.73047115433
2243,112199.03349824471
2244,90199.73484321043
2245,88147.29236641934
2246,140072.9365315059
2247,120903.2413938063
2248,124618.59074891813
2249,115600.3234257017
2250,128218.55670734786
2251,103488.88673343568
2252,202550.47257912566
2253,161570.2608266311
2254,183783.03782637103
2255,210519.6717590919
2256,186875.19949754176
2257,203004.46375513787
2258,178507.39998552145
2259,185883.6418340517
2260,168579.30988859886
2261,196836.08080414345
2262,213085.5558563223
2263,311717.63886406075
2264,382824.214251174
2265,152125.258865605
2266,261083.6837377114
2267,349894.9424003352
2268,352758.44401529396
2269,170735.29309605493
2270,205296.14924366458
2271,234165.70071053726
2272,242177.5511262786
2273,174747.14682837378
2274,204238.26044447406
2275,179357.849963599
2276,189044.68925771548
2277,199012.56398089987
2278,171594.98873727897
2279,102776.6974449231
2280,97623.64217250713
2281,166341.43926514767
2282,183481.2869363987
2283,126015.63053416333
2284,107353.15629964753
2285,150470.02184040903
2286,120321.02116515103
2287,311365.51594211964
2288,258786.0795608278
2289,309722.02314357355
2290,354282.7607441087
2291,296462.33244264417
2292,366714.55464536964
2293,370547.01350734814
2294,327072.41445000644
2295,400723.85738246667
2296,250374.47022691264
2297,287004.911401654
2298,291322.8543958083
2299,321269.5716151983
2300,300852.201857268
2301,274459.37072710285
2302,253368.85453947366
2303,257866.25974319445
2304,238921.74187951174
2305,193663.3031145233
2306,195418.93171239935
2307,202213.14113736746
2308,225102.21236639994
2309,271803.5602663584
2310,210300.54110062623
2311,219548.14985949278
2312,185118.67465892306
2313,177625.2790895003
2314,191004.60292723088
2315,180347.46363877447
2316,206363.7626149495
2317,194728.49082481454
2318,171893.53707733785
2319,192136.61916573078
2320,192893.37816081767
2321,256235.34622443386
2322,204864.45906197757
2323,193533.04998895002
2324,199822.35035810445
2325,209176.01321557432
2326,185103.23503940564
2327,211695.3115408608
2328,225026.3392363264
2329,200816.06430442038
2330,194795.3089581962
2331,315755.3854604241
2332,349919.34968253446
2333,304603.32446693664
2334,254283.58965630375
2335,272906.22912374197
2336,300090.06802659144
2337,193479.4138033021
2338,266338.48916483775
2339,242771.34534927073
2340,364351.8614119388
2341,206804.81499852182
2342,250582.7964759668
2343,235918.58712060063
2344,233258.09066189954
2345,239006.04687197402
2346,209329.05926214333
2347,191442.53123984055
2348,236214.53495475196
2349,171006.09888974938
2350,267211.85257477604
2351,237439.12485339155
2352,261146.61344045156
2353,251947.67266428785
2354,131758.8633152534
2355,146442.31580205972
2356,161192.3485512553
2357,210555.12231563695
2358,193206.3347590916
2359,131876.63696861628
2360,122219.85949133115
2361,142014.6838812112
2362,279396.4528328689
2363,148995.67486439587
2364,193311.7860486434
2365,227668.2843324683
2366,193964.59671256354
2367,220500.5887007563
2368,201703.53519758082
2369,207683.7810904981
2370,176097.7887218654
2371,151235.501943885
2372,186873.20087634923
2373,277644.2506820931
2374,289023.1440302135
2375,234640.97140697378
2376,302245.94675157673
2377,319740.4770339915
2378,157717.78468370286
2379,238217.04720489506
2380,152171.8392154068
2381,180228.37256163813
2382,232795.48539474665
2383,226838.3251915361
2384,258749.49292727106
2385,174918.95783250255
2386,143331.75291486166
2387,127110.0659443076
2388,107708.32293150004
2389,129883.76392532757
2390,150673.81258719636
2391,131106.6998773649
2392,98682.9520798988
2393,185925.2335681765
2394,132610.43004253053
2395,208703.55651121296
2396,158452.75899489236
2397,224493.7293663764
2398,129039.39959199599
2399,28097.42052935192
2400,32804.89134691341
2401,116772.0719760094
2402,147970.83696803695
2403,136090.01385291398
2404,140360.57500644925
2405,168074.49322668707
2406,148646.6860086721
2407,123054.3432598674
2408,151720.78111568384
2409,114266.0592225286
2410,198205.0860466567
2411,113367.22526388092
2412,151072.6329288456
2413,116919.42973085132
2414,134565.65081207606
2415,127964.00281597569
2416,136135.9166730597
2417,126706.66899527994
2418,121983.88540979673
2419,109562.10995835566
2420,114312.15055945993
2421,130208.81024080713
2422,105335.0796701453
2423,109157.58263104537
2424,153632.6321309089
2425,233899.11205679562
2426,153159.38475577568
2427,112594.82725965802
2428,195035.8240703562
2429,104063.7531868798
2430,139605.2295958713
2431,100791.73372867017
2432,131399.11589760368
2433,137396.8418322982
2434,128291.32916921203
2435,149080.53102901636
2436,96280.7231266204
2437,99260.25678061612
2438,106967.64872906881
2439,116536.52133996843
2440,136485.3610995285
2441,103327.38821221434
2442,96942.21197416203
2443,137000.96472483396
2444,134955.81717961992
2445,65265.72129363858
2446,117313.15609750722
2447,208964.92064978124
2448,139320.51327588095
2449,108570.44783536403
2450,169539.28623960202
2451,121490.57002859644
2452,219481.70795457333
2453,80028.12891128531
2454,120767.41426914732
2455,146900.36183229962
2456,133307.1924585494
2457,120461.69668254873
2458,119853.61317481764
2459,94877.9986470741
2460,151866.39513804077
2461,116454.11524712772
2462,125963.82632300362
2463,129955.43565885967
2464,178575.8924665373
2465,144765.6258961655
2466,102967.9129941418
2467,166730.69112488243
2468,82670.90128599491
2469,84310.27053163468
2470,199047.06643345684
2471,223395.2655089012
2472,186758.08844343422
2473,93205.87538869318
2474,64929.81198606931
2475,241011.9413787789
2476,92572.72971214738
2477,89578.32128100505
2478,164302.42109163862
2479,98141.40900081757
2480,130293.41253480117
2481,126709.36383604223
2482,115759.40740148991
2483,96251.17568672041
2484,139105.46358205646
2485,122706.8698626227
2486,141764.53943591088
2487,210611.58219552238
2488,177143.91847444896
2489,160417.9999968909
2490,148743.19973217428
2491,83417.65493088088
2492,196448.8003450547
2493,151071.99496988056
2494,156555.14031969605
2495,85428.56383809552
2496,236674.7857372457
2497,155956.43903862184
2498,95905.68253567663
2499,68992.7074637952
2500,115700.9698421947
2501,130586.0407879987
2502,145689.57084472582
2503,76221.99787966919
2504,181812.31052992877
2505,230710.02119801647
2506,261246.33091422857
2507,277028.7548899128
2508,261685.73907732882
2509,229987.67433095153
2510,234706.47793508938
2511,197257.80269508006
2512,208795.57687446626
2513,241447.41704404133
2514,272880.0470897603
2515,138235.82703744585
2516,178190.9888778486
2517,141156.40664594166
2518,148190.69020755624
2519,221095.59287906776
2520,231412.59245429176
2521,198460.67122972652
2522,237012.05592953146
2523,112553.88370233646
2524,129460.74472897744
2525,134456.2638585841
2526,120466.41934532032
2527,107832.2664629129
2528,113291.45945197798
2529,126955.35460046388
2530,112112.09764550452
2531,255481.82783240022
2532,231363.74433388852
2533,216183.1108997321
2534,250598.81187502027
2535,287465.7787629798
2536,251724.27405082376
2537,252506.25353136368
2538,189304.7561980117
2539,206345.64263472764
2540,178892.84130273957
2541,196605.34938501555
2542,153141.06749525515
2543,124443.0285633112
2544,110034.18705917534
2545,145067.0661434416
2546,152390.59642521536
2547,159451.9287847503
2548,157980.38423883088
2549,160994.57817528176
2550,632758.8810868323
2551,142502.87174446823
2552,123302.01869326865
2553,53048.72495836823
2554,85383.23091658426
2555,123058.49996329739
2556,78261.50279246725
2557,103133.8432113739
2558,168599.56488745438
2559,116375.98736274929
2560,168308.1466357581
2561,151906.29175077414
2562,140840.71187333844
2563,138056.59344031604
2564,192477.7485520841
2565,141832.94288660737
2566,113370.08671827393
2567,98238.6720807912
2568,196447.51478368335
2569,199023.85013313463
2570,130885.27219073998
2571,156674.34742755664
2572,187967.88298887957
2573,236531.22536537691
2574,272965.3948330997
2575,136610.9372255007
2576,128473.50476361823
2577,159688.3430497941
2578,86033.32023537473
2579,20203.709791597794
2580,100159.6005485797
2581,122677.43637412379
2582,127126.83730610705
2583,269072.9236858975
2584,183149.5869329007
2585,188245.22219031106
2586,236594.67147976754
2587,221175.45564507472
2588,142195.98155920126
2589,159907.85619003058
2590,225671.95665364328
2591,257748.47102213593
2592,220649.77708446456
2593,271105.1123577218
2594,196579.08275654528
2595,220623.55583945697
2596,321377.2194083185
2597,192873.9147942554
2598,268096.167447067
2599,314125.10555264505
2600,161194.23162824137
2601,156026.67941454158
2602,54205.997829649015
2603,67366.41076779703
2604,60593.916200164356
2605,54265.89816953277
2606,147722.7357577841
2607,224121.2462012336
2608,213812.90077966906
2609,169194.56891706178
2610,100293.42042873858
2611,128907.007662319
2612,160481.82075138378
2613,135161.1051105241
2614,116502.31788925303
2615,171648.1084461618
2616,174492.89114511368
2617,192411.06322004
2618,233668.14621726968
2619,235424.92089856332
2620,197017.57040751827
2621,182978.06083356525
2622,194930.44772138548
2623,242112.5958980537
2624,292434.69667560665
2625,259779.2818826382
2626,188212.3334765712
2627,181878.66004272905
2628,381669.8971611206
2629,385548.2921221201
2630,316870.23564658395
2631,389243.3160652032
2632,343513.10772155185
2633,281961.0740739623
2634,345640.7067075882
2635,170979.7341193483
2636,206235.51719366605
2637,193852.24496362946
2638,258322.24420378296
2639,208454.36238725352
2640,169507.2721643083
2641,87874.51049986767
2642,186034.96312260866
2643,123744.34328791761
2644,129859.02659510617
2645,117464.9307320335
2646,112569.72106511152
2647,124277.29315445834
2648,149879.61601542617
2649,153191.06147365115
2650,150968.47371553752
2651,138133.7194671543
2652,345254.56536447007
2653,257369.74271126286
2654,231501.44934706864
2655,344606.26295868313
2656,301953.7261706233
2657,309849.3130427877
2658,263350.59088843747
2659,278577.13806366094
2660,302414.2108929487
2661,316297.22905426205
2662,327921.35217596014
2663,286914.24972788116
2664,263190.817542354
2665,323273.82622557494
2666,278947.6453454796
2667,181741.66524630092
2668,196796.2544002245
2669,177029.9120297684
2670,277889.29794477497
2671,198077.30470531093
2672,204734.9348041416
2673,212357.20024095787
2674,225119.27612518016
2675,175021.58216081053
2676,203297.26392496758
2677,213761.73100030734
2678,254235.0497519426
2679,273472.86914174084
2680,283217.95179075666
2681,365145.7313406531
2682,308909.1204042189
2683,420454.18662770424
2684,303853.6606296379
2685,325016.6327632613
2686,254130.68111966117
2687,281524.55152724276
2688,230164.99381793998
2689,211063.30791357261
2690,358313.3587636515
2691,184537.58341057814
2692,129323.92065969022
2693,202187.9169202159
2694,136377.30347561563
2695,214829.77587032536
2696,200012.57002934357
2697,189624.49125652487
2698,213281.5694400159
2699,175989.97786493885
2700,150482.02548828215
2701,155479.39099717472
2702,119155.43785394059
2703,153110.64386996027
2704,156121.72842216172
2705,102569.92489096691
2706,102150.99194634083
2707,136719.63615211338
2708,111182.66769506788
2709,100138.62507782975
2710,117038.24546171824
2711,279769.6400520428
2712,350048.16409558064
2713,174908.3094103409
2714,149962.794425614
2715,165987.9668097932
2716,141809.6868044497
2717,184515.53655725095
2718,223703.3095297365
2719,142912.82013389055
2720,220175.13435398493
2721,134517.82009632495
2722,173658.65066154563
2723,174086.80243006075
2724,110592.07134413865
2725,128494.94619281037
2726,128293.53619667172
2727,173652.01475756575
2728,185249.03168739827
2729,132025.57102987502
2730,142865.1110365303
2731,134837.84542426263
2732,117101.34631191805
2733,176706.64044262917
2734,167680.07566338504
